issue_id;status;changed_at;assignee_id;issue_type;priority;summary;actual_time_spent
286;Done;45499,36389;1;Задача;Средний;Add profile module;33.0
288;Backlog;45320,44583;1;Задача;Низкий;Implement login workflow;41.67
288;Selected for Development;45326,52917;1;Задача;Низкий;Implement login workflow;41.67
288;In Progress;45331,6125;1;Задача;Низкий;Implement login workflow;41.67
288;Code Review;45338,82083;1;Задача;Низкий;Implement login workflow;41.67
288;QA;45342,9875;1;Задача;Низкий;Implement login workflow;41.67
288;Done;45353,3625;1;Задача;Низкий;Implement login workflow;41.67
288;Done;45353,44583;1;Задача;Низкий;Implement login workflow;41.67
289;Backlog;45561,45833;1;Задача;Низкий;Implement billing workflow;2.0
289;Selected for Development;45578,58333;1;Задача;Низкий;Implement billing workflow;2.0
289;In Progress;45583,75;1;Задача;Низкий;Implement billing workflow;2.0
289;Code Review;45584,79167;1;Задача;Низкий;Implement billing workflow;2.0
289;QA;45588,83333;1;Задача;Низкий;Implement billing workflow;2.0
289;Done;45593,58333;1;Задача;Низкий;Implement billing workflow;2.0
289;Done;45593,58333;1;Задача;Низкий;Implement billing workflow;2.0
290;Backlog;45338,64861;1;Задача;Высокий;Implement offline sync workflow;0.19
290;Selected for Development;45338,69028;1;Задача;Высокий;Implement offline sync workflow;0.19
290;In Progress;45339,85694;1;Задача;Высокий;Implement offline sync workflow;0.19
290;Code Review;45341,02361;1;Задача;Высокий;Implement offline sync workflow;0.19
290;QA;45343,02361;1;Задача;Высокий;Implement offline sync workflow;0.19
290;Done;45343,77361;1;Задача;Высокий;Implement offline sync workflow;0.19
290;Done;45343,77361;1;Задача;Высокий;Implement offline sync workflow;0.19
291;Backlog;45295,67639;2;Ошибка;Средний;Fix PHP bug in search;8.67
291;Selected for Development;45297,80139;2;Ошибка;Средний;Fix PHP bug in search;8.67
291;In Progress;45299,92639;2;Ошибка;Средний;Fix PHP bug in search;8.67
291;Code Review;45301,00972;2;Ошибка;Средний;Fix PHP bug in search;8.67
291;QA;45302,05139;2;Ошибка;Средний;Fix PHP bug in search;8.67
291;Done;45302,75972;2;Ошибка;Средний;Fix PHP bug in search;8.67
291;Done;45302,88472;2;Ошибка;Средний;Fix PHP bug in search;8.67
292;Backlog;45988,60833;2;Ошибка;Средний;Patch validation issue in accessibility;17.67
292;Selected for Development;45990,65;2;Ошибка;Средний;Patch validation issue in accessibility;17.67
292;In Progress;45992,775;2;Ошибка;Средний;Patch validation issue in accessibility;17.67
292;Code Review;45994,98333;2;Ошибка;Средний;Patch validation issue in accessibility;17.67
292;QA;45996,19167;2;Ошибка;Средний;Patch validation issue in accessibility;17.67
292;Done;45996,73333;2;Ошибка;Средний;Patch validation issue in accessibility;17.67
292;Done;45996,81667;2;Ошибка;Средний;Patch validation issue in accessibility;17.67
293;Backlog;45959,64653;1;Задача;Средний;Implement search workflow;7.51
293;Selected for Development;45961,77153;1;Задача;Средний;Implement search workflow;7.51
293;In Progress;45962,89653;1;Задача;Средний;Implement search workflow;7.51
293;Code Review;45964,93819;1;Задача;Средний;Implement search workflow;7.51
293;QA;45966,02153;1;Задача;Средний;Implement search workflow;7.51
293;Done;45969,72986;1;Задача;Средний;Implement search workflow;7.51
293;Done;45969,85486;1;Задача;Средний;Implement search workflow;7.51
294;Backlog;45879,72847;3;Задача;Низкий;Build profile page;1.84
294;Selected for Development;45882,77014;3;Задача;Низкий;Build profile page;1.84
294;In Progress;45884,77014;3;Задача;Низкий;Build profile page;1.84
294;Code Review;45886,89514;3;Задача;Низкий;Build profile page;1.84
294;QA;45894,02014;3;Задача;Низкий;Build profile page;1.84
294;Done;45914,60347;3;Задача;Низкий;Build profile page;1.84
294;Done;45914,72847;3;Задача;Низкий;Build profile page;1.84
295;Backlog;45889,37292;1;Задача;Высокий;Refine billing UX;5.32
295;Selected for Development;45891,41458;1;Задача;Высокий;Refine billing UX;5.32
295;In Progress;45892,53958;1;Задача;Высокий;Refine billing UX;5.32
295;Code Review;45894,66458;1;Задача;Высокий;Refine billing UX;5.32
295;QA;45895,83125;1;Задача;Высокий;Refine billing UX;5.32
295;Done;45896,49792;1;Задача;Высокий;Refine billing UX;5.32
295;Done;45896,49792;1;Задача;Высокий;Refine billing UX;5.32
296;Backlog;45510,44861;3;Задача;Средний;Refine checkout UX;41.33
296;Selected for Development;45514,53194;3;Задача;Средний;Refine checkout UX;41.33
296;In Progress;45516,61528;3;Задача;Средний;Refine checkout UX;41.33
296;Code Review;45523,78194;3;Задача;Средний;Refine checkout UX;41.33
296;QA;45532,82361;3;Задача;Средний;Refine checkout UX;41.33
296;Done;45533,53194;3;Задача;Средний;Refine checkout UX;41.33
296;Done;45533,65694;3;Задача;Средний;Refine checkout UX;41.33
296;Reopened;45535,65694;3;Задача;Средний;Refine checkout UX;41.33
296;Done;45538,65694;3;Задача;Средний;Refine checkout UX;41.33
297;Backlog;45712,61667;3;Задача;Средний;Create notifications admin tool;48.67
297;Selected for Development;45713,65833;3;Задача;Средний;Create notifications admin tool;48.67
297;In Progress;45714,65833;3;Задача;Средний;Create notifications admin tool;48.67
297;Code Review;45722,74167;3;Задача;Средний;Create notifications admin tool;48.67
297;QA;45726,825;3;Задача;Средний;Create notifications admin tool;48.67
297;Done;45733,78333;3;Задача;Средний;Create notifications admin tool;48.67
297;Done;45733,78333;3;Задача;Средний;Create notifications admin tool;48.67
298;Backlog;45631,72431;1;Задача;Средний;Add admin module;25.67
298;Selected for Development;45637,84931;1;Задача;Средний;Add admin module;25.67
298;In Progress;45642,89097;1;Задача;Средний;Add admin module;25.67
298;Code Review;45646,09931;1;Задача;Средний;Add admin module;25.67
298;QA;45647,26597;1;Задача;Средний;Add admin module;25.67
298;Done;45648,76597;1;Задача;Средний;Add admin module;25.67
298;Done;45648,89097;1;Задача;Средний;Add admin module;25.67
299;Selected for Development;45800,47639;4;Ошибка;Средний;Correct layout in search;8.0
299;Backlog;45801,43472;4;Ошибка;Средний;Correct layout in search;8.0
299;In Progress;45804,47639;4;Ошибка;Средний;Correct layout in search;8.0
299;Code Review;45805,47639;4;Ошибка;Средний;Correct layout in search;8.0
299;QA;45806,47639;4;Ошибка;Средний;Correct layout in search;8.0
299;Done;45807,47639;4;Ошибка;Средний;Correct layout in search;8.0
299;Done;45807,60139;4;Ошибка;Средний;Correct layout in search;8.0
300;Backlog;45924,38056;2;Задача;Низкий;Build rate limiting page;9.67
300;Selected for Development;45938,38056;2;Задача;Низкий;Build rate limiting page;9.67
300;In Progress;45946,42222;2;Задача;Низкий;Build rate limiting page;9.67
300;Code Review;45947,63056;2;Задача;Низкий;Build rate limiting page;9.67
300;QA;45954,79722;2;Задача;Низкий;Build rate limiting page;9.67
300;Done;45966,38056;2;Задача;Низкий;Build rate limiting page;9.67
300;Done;45966,38056;2;Задача;Низкий;Build rate limiting page;9.67
301;Backlog;45876,46806;3;Ошибка;Низкий;Patch validation issue in checkout;57.0
301;Selected for Development;45880,55139;3;Ошибка;Низкий;Patch validation issue in checkout;57.0
301;In Progress;45881,71806;3;Ошибка;Низкий;Patch validation issue in checkout;57.0
301;Code Review;45890,84306;3;Ошибка;Низкий;Patch validation issue in checkout;57.0
301;QA;45903,88472;3;Ошибка;Низкий;Patch validation issue in checkout;57.0
301;Done;45904,55139;3;Ошибка;Низкий;Patch validation issue in checkout;57.0
301;Done;45904,67639;3;Ошибка;Низкий;Patch validation issue in checkout;57.0
302;Backlog;45573,43125;1;Задача;Низкий;Build export page;19.88
302;Selected for Development;45575,51458;1;Задача;Низкий;Build export page;19.88
302;In Progress;45588,51458;1;Задача;Низкий;Build export page;19.88
302;Code Review;45592,55625;1;Задача;Низкий;Build export page;19.88
302;QA;45595,76458;1;Задача;Низкий;Build export page;19.88
302;Done;45613,55625;1;Задача;Низкий;Build export page;19.88
302;Done;45613,63958;1;Задача;Низкий;Build export page;19.88
303;Backlog;45803,39861;2;Ошибка;Средний;Fix session issue in profile;9.33
303;Selected for Development;45804,48194;2;Ошибка;Средний;Fix session issue in profile;9.33
303;In Progress;45805,64861;2;Ошибка;Средний;Fix session issue in profile;9.33
303;Code Review;45806,81528;2;Ошибка;Средний;Fix session issue in profile;9.33
303;Done;45807,27361;2;Ошибка;Средний;Fix session issue in profile;9.33
303;QA;45807,35694;2;Ошибка;Средний;Fix session issue in profile;9.33
303;Done;45807,39861;2;Ошибка;Средний;Fix session issue in profile;9.33
304;Backlog;46011,53403;2;Ошибка;Средний;Fix PHP bug in payments;17.0
304;Selected for Development;46019,74236;2;Ошибка;Средний;Fix PHP bug in payments;17.0
304;In Progress;46027,86736;2;Ошибка;Средний;Fix PHP bug in payments;17.0
304;Code Review;46029,99236;2;Ошибка;Средний;Fix PHP bug in payments;17.0
304;QA;46031,15903;2;Ошибка;Средний;Fix PHP bug in payments;17.0
304;Done;46031,53403;2;Ошибка;Средний;Fix PHP bug in payments;17.0
304;Done;46031,53403;2;Ошибка;Средний;Fix PHP bug in payments;17.0
305;Backlog;45858,725;3;Ошибка;Средний;Fix PHP bug in reports;8.87
305;Selected for Development;45861,80833;3;Ошибка;Средний;Fix PHP bug in reports;8.87
305;In Progress;45862,89167;3;Ошибка;Средний;Fix PHP bug in reports;8.87
305;Code Review;45864,89167;3;Ошибка;Средний;Fix PHP bug in reports;8.87
305;QA;45866,05833;3;Ошибка;Средний;Fix PHP bug in reports;8.87
305;Done;45866,64167;3;Ошибка;Средний;Fix PHP bug in reports;8.87
305;Done;45866,725;3;Ошибка;Средний;Fix PHP bug in reports;8.87
306;Backlog;45602,37569;4;Задача;Средний;Implement notifications workflow;27.99
306;Selected for Development;45606,41736;4;Задача;Средний;Implement notifications workflow;27.99
306;In Progress;45615,50069;4;Задача;Средний;Implement notifications workflow;27.99
306;Code Review;45619,62569;4;Задача;Средний;Implement notifications workflow;27.99
306;QA;45621,79236;4;Задача;Средний;Implement notifications workflow;27.99
306;Done;45624,33403;4;Задача;Средний;Implement notifications workflow;27.99
306;Done;45624,45903;4;Задача;Средний;Implement notifications workflow;27.99
308;Backlog;45762,40833;1;Задача;Средний;Create checkout admin tool;1.4
308;Selected for Development;45764,61667;1;Задача;Средний;Create checkout admin tool;1.4
308;In Progress;45765,825;1;Задача;Средний;Create checkout admin tool;1.4
308;Code Review;45766,825;1;Задача;Средний;Create checkout admin tool;1.4
308;QA;45767,825;1;Задача;Средний;Create checkout admin tool;1.4
308;Done;45768,36667;1;Задача;Средний;Create checkout admin tool;1.4
308;Done;45768,49167;1;Задача;Средний;Create checkout admin tool;1.4
309;Backlog;45583,74167;1;Задача;Средний;Add offline sync module;8.33
309;Selected for Development;45587,86667;1;Задача;Средний;Add offline sync module;8.33
309;In Progress;45589,95;1;Задача;Средний;Add offline sync module;8.33
309;Code Review;45590,99167;1;Задача;Средний;Add offline sync module;8.33
309;QA;45592,2;1;Задача;Средний;Add offline sync module;8.33
309;Done;45595,65833;1;Задача;Средний;Add offline sync module;8.33
309;Done;45595,74167;1;Задача;Средний;Add offline sync module;8.33
310;Backlog;45389,63681;4;Задача;Низкий;Create admin admin tool;8.33
310;Selected for Development;45423,80347;4;Задача;Низкий;Create admin admin tool;8.33
310;In Progress;45425,01181;4;Задача;Низкий;Create admin admin tool;8.33
310;Code Review;45426,05347;4;Задача;Низкий;Create admin admin tool;8.33
310;QA;45427,13681;4;Задача;Низкий;Create admin admin tool;8.33
310;Done;45429,80347;4;Задача;Низкий;Create admin admin tool;8.33
310;Done;45429,80347;4;Задача;Низкий;Create admin admin tool;8.33
312;Backlog;45541,71042;3;Задача;Средний;Refine audit log UX;24.67
312;Selected for Development;45547,83542;3;Задача;Средний;Refine audit log UX;24.67
312;In Progress;45551,91875;3;Задача;Средний;Refine audit log UX;24.67
312;Code Review;45555,00208;3;Задача;Средний;Refine audit log UX;24.67
312;QA;45558,08542;3;Задача;Средний;Refine audit log UX;24.67
312;Done;45558,79375;3;Задача;Средний;Refine audit log UX;24.67
312;Done;45558,79375;3;Задача;Средний;Refine audit log UX;24.67
313;Backlog;45444,47778;3;Ошибка;Низкий;Patch validation issue in profile;57.33
313;Selected for Development;45446,56111;3;Ошибка;Низкий;Patch validation issue in profile;57.33
313;In Progress;45448,60278;3;Ошибка;Низкий;Patch validation issue in profile;57.33
313;Code Review;45457,76944;3;Ошибка;Низкий;Patch validation issue in profile;57.33
313;QA;45459,81111;3;Ошибка;Низкий;Patch validation issue in profile;57.33
313;Done;45466,51944;3;Ошибка;Низкий;Patch validation issue in profile;57.33
313;Done;45466,51944;3;Ошибка;Низкий;Patch validation issue in profile;57.33
314;Backlog;45939,59792;1;Задача;Средний;Create audit log admin tool;0.0
314;Selected for Development;45942,59792;1;Задача;Средний;Create audit log admin tool;0.0
314;In Progress;45948,72292;1;Задача;Средний;Create audit log admin tool;0.0
314;Code Review;45949,80625;1;Задача;Средний;Create audit log admin tool;0.0
314;QA;45952,80625;1;Задача;Средний;Create audit log admin tool;0.0
314;Done;45960,63958;1;Задача;Средний;Create audit log admin tool;0.0
314;Done;45960,68125;1;Задача;Средний;Create audit log admin tool;0.0
315;Backlog;45623,38333;4;Задача;Средний;Add admin module;9.67
315;Selected for Development;45624,55;4;Задача;Средний;Add admin module;9.67
315;In Progress;45628,71667;4;Задача;Средний;Add admin module;9.67
315;Code Review;45629,925;4;Задача;Средний;Add admin module;9.67
315;QA;45632,13333;4;Задача;Средний;Add admin module;9.67
315;Done;45633,34167;4;Задача;Средний;Add admin module;9.67
315;Done;45633,38333;4;Задача;Средний;Add admin module;9.67
316;Backlog;45831,60625;4;Задача;Средний;Create login admin tool;9.0
316;Selected for Development;45831,77292;4;Задача;Средний;Create login admin tool;9.0
316;In Progress;45832,81458;4;Задача;Средний;Create login admin tool;9.0
316;Code Review;45833,93958;4;Задача;Средний;Create login admin tool;9.0
316;QA;45849,06458;4;Задача;Средний;Create login admin tool;9.0
316;Done;45849,60625;4;Задача;Средний;Create login admin tool;9.0
316;Done;45849,73125;4;Задача;Средний;Create login admin tool;9.0
317;Backlog;45337,69931;2;Ошибка;Средний;Fix session issue in admin;8.67
317;Selected for Development;45345,90764;2;Ошибка;Средний;Fix session issue in admin;8.67
317;In Progress;45349,94931;2;Ошибка;Средний;Fix session issue in admin;8.67
317;Code Review;45351,03264;2;Ошибка;Средний;Fix session issue in admin;8.67
317;QA;45354,15764;2;Ошибка;Средний;Fix session issue in admin;8.67
317;Done;45354,78264;2;Ошибка;Средний;Fix session issue in admin;8.67
317;Done;45354,86597;2;Ошибка;Средний;Fix session issue in admin;8.67
319;Backlog;45928,72222;2;Задача;Средний;Create profile admin tool;33.0
319;Selected for Development;45930,93056;2;Задача;Средний;Create profile admin tool;33.0
319;In Progress;45931,97222;2;Задача;Средний;Create profile admin tool;33.0
319;Code Review;45938,09722;2;Задача;Средний;Create profile admin tool;33.0
319;QA;45943,22222;2;Задача;Средний;Create profile admin tool;33.0
319;Done;45943,80556;2;Задача;Средний;Create profile admin tool;33.0
319;Done;45943,88889;2;Задача;Средний;Create profile admin tool;33.0
320;Backlog;45559,59583;4;Задача;Средний;Create rate limiting admin tool;8.33
320;Selected for Development;45562,6375;4;Задача;Средний;Create rate limiting admin tool;8.33
320;In Progress;45566,67917;4;Задача;Средний;Create rate limiting admin tool;8.33
320;Code Review;45567,72083;4;Задача;Средний;Create rate limiting admin tool;8.33
320;QA;45571,8875;4;Задача;Средний;Create rate limiting admin tool;8.33
320;Done;45572,59583;4;Задача;Средний;Create rate limiting admin tool;8.33
320;Done;45572,59583;4;Задача;Средний;Create rate limiting admin tool;8.33
321;Backlog;45400,35625;8;Ошибка;Средний;Fix API bug in payments;8.67
321;Selected for Development;45401,43958;8;Ошибка;Средний;Fix API bug in payments;8.67
321;In Progress;45411,48125;8;Ошибка;Средний;Fix API bug in payments;8.67
321;Code Review;45412,56458;8;Ошибка;Средний;Fix API bug in payments;8.67
321;QA;45413,56458;8;Ошибка;Средний;Fix API bug in payments;8.67
321;Done;45418,39792;8;Ошибка;Средний;Fix API bug in payments;8.67
321;Done;45418,43958;8;Ошибка;Средний;Fix API bug in payments;8.67
322;Backlog;45707,48403;7;Задача;Низкий;Introduce export caching;80.0
322;Selected for Development;45710,69236;7;Задача;Низкий;Introduce export caching;80.0
322;In Progress;45711,69236;7;Задача;Низкий;Introduce export caching;80.0
322;Code Review;45725,73403;7;Задача;Низкий;Introduce export caching;80.0
322;QA;45742,77569;7;Задача;Низкий;Introduce export caching;80.0
322;Done;45743,44236;7;Задача;Низкий;Introduce export caching;80.0
322;Done;45743,56736;7;Задача;Низкий;Introduce export caching;80.0
323;Backlog;45387,43056;6;Задача;Средний;Implement rate limiting service;9.67
323;Selected for Development;45394,51389;6;Задача;Средний;Implement rate limiting service;9.67
323;In Progress;45398,55556;6;Задача;Средний;Implement rate limiting service;9.67
323;Code Review;45399,76389;6;Задача;Средний;Implement rate limiting service;9.67
323;QA;45400,88889;6;Задача;Средний;Implement rate limiting service;9.67
323;Done;45403,34722;6;Задача;Средний;Implement rate limiting service;9.67
323;Done;45403,43056;6;Задача;Средний;Implement rate limiting service;9.67
324;Backlog;45375,73611;8;Ошибка;Низкий;Fix API bug in checkout;25.33
324;Selected for Development;45381,90278;8;Ошибка;Низкий;Fix API bug in checkout;25.33
324;In Progress;45383,06944;8;Ошибка;Низкий;Fix API bug in checkout;25.33
324;Code Review;45386,23611;8;Ошибка;Низкий;Fix API bug in checkout;25.33
324;QA;45387,44444;8;Ошибка;Низкий;Fix API bug in checkout;25.33
324;Done;45391,73611;8;Ошибка;Низкий;Fix API bug in checkout;25.33
324;Done;45391,77778;8;Ошибка;Низкий;Fix API bug in checkout;25.33
326;Backlog;45451,40417;6;Задача;Средний;Optimize admin query;57.77
326;Selected for Development;45459,6125;6;Задача;Средний;Optimize admin query;57.77
326;In Progress;45462,77917;6;Задача;Средний;Optimize admin query;57.77
326;Code Review;45472,90417;6;Задача;Средний;Optimize admin query;57.77
326;QA;45484,1125;6;Задача;Средний;Optimize admin query;57.77
326;Done;45490,3625;6;Задача;Средний;Optimize admin query;57.77
326;Done;45490,4875;6;Задача;Средний;Optimize admin query;57.77
327;Backlog;45762,42986;7;Задача;Низкий;Add checkout audit logging;24.33
327;Selected for Development;45775,59653;7;Задача;Низкий;Add checkout audit logging;24.33
327;In Progress;45789,80486;7;Задача;Низкий;Add checkout audit logging;24.33
327;Code Review;45792,84653;7;Задача;Низкий;Add checkout audit logging;24.33
327;QA;45796,05486;7;Задача;Низкий;Add checkout audit logging;24.33
327;Done;45800,42986;7;Задача;Низкий;Add checkout audit logging;24.33
327;Done;45800,51319;7;Задача;Низкий;Add checkout audit logging;24.33
328;Backlog;45741,63264;7;Задача;Средний;Add export audit logging;16.33
328;Selected for Development;45743,67431;7;Задача;Средний;Add export audit logging;16.33
328;In Progress;45747,67431;7;Задача;Средний;Add export audit logging;16.33
328;Code Review;45749,71597;7;Задача;Средний;Add export audit logging;16.33
328;QA;45751,84097;7;Задача;Средний;Add export audit logging;16.33
328;Done;45757,59097;7;Задача;Средний;Add export audit logging;16.33
328;Done;45757,67431;7;Задача;Средний;Add export audit logging;16.33
329;Backlog;45803,56667;6;Ошибка;Средний;Fix API bug in offline sync;0.0
329;Selected for Development;45807,73333;6;Ошибка;Средний;Fix API bug in offline sync;0.0
329;In Progress;45808,73333;6;Ошибка;Средний;Fix API bug in offline sync;0.0
329;Code Review;45809,73333;6;Ошибка;Средний;Fix API bug in offline sync;0.0
329;QA;45811,9;6;Ошибка;Средний;Fix API bug in offline sync;0.0
329;Done;45812,65;6;Ошибка;Средний;Fix API bug in offline sync;0.0
329;Done;45812,65;6;Ошибка;Средний;Fix API bug in offline sync;0.0
330;Backlog;45338,68403;7;Задача;Высокий;Design admin endpoint;9.67
330;Selected for Development;45338,80903;7;Задача;Высокий;Design admin endpoint;9.67
330;In Progress;45343,93403;7;Задача;Высокий;Design admin endpoint;9.67
330;Code Review;45345,14236;7;Задача;Высокий;Design admin endpoint;9.67
330;QA;45346,22569;7;Задача;Высокий;Design admin endpoint;9.67
330;Done;45346,72569;7;Задача;Высокий;Design admin endpoint;9.67
330;Done;45346,80903;7;Задача;Высокий;Design admin endpoint;9.67
332;Backlog;45601,53125;7;Ошибка;Средний;Resolve DB deadlock in admin;8.67
332;Selected for Development;45602,53125;7;Ошибка;Средний;Resolve DB deadlock in admin;8.67
332;In Progress;45603,73958;7;Ошибка;Средний;Resolve DB deadlock in admin;8.67
332;Code Review;45604,82292;7;Ошибка;Средний;Resolve DB deadlock in admin;8.67
332;QA;45607,86458;7;Ошибка;Средний;Resolve DB deadlock in admin;8.67
332;Done;45608,57292;7;Ошибка;Средний;Resolve DB deadlock in admin;8.67
332;Done;45608,65625;7;Ошибка;Средний;Resolve DB deadlock in admin;8.67
334;Backlog;45842,64028;8;Задача;Средний;Add login audit logging;8.67
334;Selected for Development;45843,76528;8;Задача;Средний;Add login audit logging;8.67
334;In Progress;45847,76528;8;Задача;Средний;Add login audit logging;8.67
334;Code Review;45848,84861;8;Задача;Средний;Add login audit logging;8.67
334;QA;45850,05694;8;Задача;Средний;Add login audit logging;8.67
334;Done;45850,76528;8;Задача;Средний;Add login audit logging;8.67
334;Done;45850,80694;8;Задача;Средний;Add login audit logging;8.67
336;Backlog;45923,57847;7;Задача;Средний;Introduce audit log caching;9.0
336;Selected for Development;45926,62014;7;Задача;Средний;Introduce audit log caching;9.0
336;In Progress;45931,74514;7;Задача;Средний;Introduce audit log caching;9.0
336;Code Review;45932,87014;7;Задача;Средний;Introduce audit log caching;9.0
336;QA;45934,03681;7;Задача;Средний;Introduce audit log caching;9.0
336;Done;45935,70347;7;Задача;Средний;Introduce audit log caching;9.0
336;Done;45935,78681;7;Задача;Средний;Introduce audit log caching;9.0
337;Backlog;45412,46389;7;Задача;Средний;Introduce accessibility caching;1.62
337;Selected for Development;45420,67222;7;Задача;Средний;Introduce accessibility caching;1.62
337;In Progress;45422,79722;7;Задача;Средний;Introduce accessibility caching;1.62
337;Code Review;45424,79722;7;Задача;Средний;Introduce accessibility caching;1.62
337;QA;45430,88056;7;Задача;Средний;Introduce accessibility caching;1.62
337;Done;45436,46389;7;Задача;Средний;Introduce accessibility caching;1.62
337;Done;45436,50556;7;Задача;Средний;Introduce accessibility caching;1.62
338;Backlog;45450,35833;6;Задача;Средний;Introduce checkout caching;6.53
338;Selected for Development;45455,56667;6;Задача;Средний;Introduce checkout caching;6.53
338;In Progress;45459,69167;6;Задача;Средний;Introduce checkout caching;6.53
338;Code Review;45460,81667;6;Задача;Средний;Introduce checkout caching;6.53
338;QA;45461,85833;6;Задача;Средний;Introduce checkout caching;6.53
338;Done;45474,44167;6;Задача;Средний;Introduce checkout caching;6.53
338;Done;45474,44167;6;Задача;Средний;Introduce checkout caching;6.53
339;Backlog;45815,46111;7;Задача;Средний;Add checkout audit logging;40.33
339;Selected for Development;45819,50278;7;Задача;Средний;Add checkout audit logging;40.33
339;In Progress;45824,71111;7;Задача;Средний;Add checkout audit logging;40.33
339;Code Review;45831,75278;7;Задача;Средний;Add checkout audit logging;40.33
339;QA;45841,87778;7;Задача;Средний;Add checkout audit logging;40.33
339;Done;45845,58611;7;Задача;Средний;Add checkout audit logging;40.33
339;Done;45845,66944;7;Задача;Средний;Add checkout audit logging;40.33
340;Backlog;45362,50764;7;Ошибка;Высокий;Fix API bug in notifications;4.67
340;Selected for Development;45362,71597;7;Ошибка;Высокий;Fix API bug in notifications;4.67
340;In Progress;45364,92431;7;Ошибка;Высокий;Fix API bug in notifications;4.67
340;Done;45365,50764;7;Ошибка;Высокий;Fix API bug in notifications;4.67
340;Code Review;45365,63264;7;Ошибка;Высокий;Fix API bug in notifications;4.67
340;QA;45365,63264;7;Ошибка;Высокий;Fix API bug in notifications;4.67
340;Done;45365,63264;7;Ошибка;Высокий;Fix API bug in notifications;4.67
341;Backlog;45332,53472;6;Задача;Средний;Optimize export query;0.0
341;Selected for Development;45337,61806;6;Задача;Средний;Optimize export query;0.0
341;In Progress;45339,74306;6;Задача;Средний;Optimize export query;0.0
341;Code Review;45340,95139;6;Задача;Средний;Optimize export query;0.0
341;QA;45347,99306;6;Задача;Средний;Optimize export query;0.0
341;Done;45348,53472;6;Задача;Средний;Optimize export query;0.0
341;Done;45348,61806;6;Задача;Средний;Optimize export query;0.0
342;Backlog;45777,56458;7;Ошибка;Средний;Resolve DB deadlock in search;9.0
342;Selected for Development;45780,73125;7;Ошибка;Средний;Resolve DB deadlock in search;9.0
342;In Progress;45785,73125;7;Ошибка;Средний;Resolve DB deadlock in search;9.0
342;Code Review;45786,85625;7;Ошибка;Средний;Resolve DB deadlock in search;9.0
342;QA;45788,85625;7;Ошибка;Средний;Resolve DB deadlock in search;9.0
342;Done;45789,60625;7;Ошибка;Средний;Resolve DB deadlock in search;9.0
342;Done;45789,64792;7;Ошибка;Средний;Resolve DB deadlock in search;9.0
343;Backlog;45487,65417;6;Задача;Низкий;Add search audit logging;73.67
343;Selected for Development;45489,82083;6;Задача;Низкий;Add search audit logging;73.67
343;In Progress;45506,82083;6;Задача;Низкий;Add search audit logging;73.67
343;Code Review;45520,02917;6;Задача;Низкий;Add search audit logging;73.67
343;QA;45532,15417;6;Задача;Низкий;Add search audit logging;73.67
343;Done;45532,69583;6;Задача;Низкий;Add search audit logging;73.67
343;Done;45532,77917;6;Задача;Низкий;Add search audit logging;73.67
345;Backlog;45587,34931;6;Ошибка;Высокий;Fix auth issue in checkout;8.0
345;Selected for Development;45588,51597;6;Ошибка;Высокий;Fix auth issue in checkout;8.0
345;In Progress;45589,68264;6;Ошибка;Высокий;Fix auth issue in checkout;8.0
345;Code Review;45590,68264;6;Ошибка;Высокий;Fix auth issue in checkout;8.0
345;Done;45591,26597;6;Ошибка;Высокий;Fix auth issue in checkout;8.0
345;QA;45591,34931;6;Ошибка;Высокий;Fix auth issue in checkout;8.0
345;Done;45591,39097;6;Ошибка;Высокий;Fix auth issue in checkout;8.0
346;Backlog;45904,50764;7;Задача;Средний;Optimize accessibility query;24.33
346;Selected for Development;45910,63264;7;Задача;Средний;Optimize accessibility query;24.33
346;In Progress;45911,79931;7;Задача;Средний;Optimize accessibility query;24.33
346;Code Review;45916,84097;7;Задача;Средний;Optimize accessibility query;24.33
346;QA;45918,00764;7;Задача;Средний;Optimize accessibility query;24.33
346;Done;45918,50764;7;Задача;Средний;Optimize accessibility query;24.33
346;Done;45918,59097;7;Задача;Средний;Optimize accessibility query;24.33
346;Reopened;45922,59097;7;Задача;Средний;Optimize accessibility query;24.33
346;Done;45924,59097;7;Задача;Средний;Optimize accessibility query;24.33
347;Backlog;45299,49792;7;Задача;Средний;Design rate limiting endpoint;8.33
347;Selected for Development;45299,62292;7;Задача;Средний;Design rate limiting endpoint;8.33
347;In Progress;45300,62292;7;Задача;Средний;Design rate limiting endpoint;8.33
347;Code Review;45301,66458;7;Задача;Средний;Design rate limiting endpoint;8.33
347;QA;45312,83125;7;Задача;Средний;Design rate limiting endpoint;8.33
347;Done;45313,53958;7;Задача;Средний;Design rate limiting endpoint;8.33
347;Done;45313,53958;7;Задача;Средний;Design rate limiting endpoint;8.33
348;Backlog;45923,62569;7;Задача;Средний;Implement payments service;9.0
348;Selected for Development;45926,79236;7;Задача;Средний;Implement payments service;9.0
348;In Progress;45931,83403;7;Задача;Средний;Implement payments service;9.0
348;Code Review;45932,95903;7;Задача;Средний;Implement payments service;9.0
348;QA;45934,16736;7;Задача;Средний;Implement payments service;9.0
348;Done;45934,66736;7;Задача;Средний;Implement payments service;9.0
348;Done;45934,66736;7;Задача;Средний;Implement payments service;9.0
349;Backlog;45976,64861;8;Задача;Средний;Introduce checkout caching;8.33
349;Selected for Development;45979,81528;8;Задача;Средний;Introduce checkout caching;8.33
